id,trial,session,stim_type,correct_resp,resp,rt,correct
27,45,2,0,1,1,4.02,1
27,46,2,1,0,1,5.1,0
27,47,2,1,0,1,6.82,0
27,48,2,0,0,1,4.57,0
27,49,2,1,1,1,4.45,1
27,50,2,1,1,1,2.81,1
27,51,2,0,0,1,3.03,0
27,52,2,1,0,1,3.5,0
27,53,2,1,0,0,5.47,1
27,54,2,0,1,1,5.32,1
27,55,2,1,0,0,7.03,1
27,56,2,1,0,1,3.63,0
27,57,2,1,0,1,2.8,0
27,58,2,0,0,1,3.1,0
27,59,2,1,1,1,5.02,1
27,60,2,1,1,0,6.29,0
28,1,2,1,0,0,2.17,1
28,2,2,0,1,1,3.6,1
28,3,2,0,0,0,3.02,1
28,4,2,1,0,1,2.61,0
28,5,2,0,1,1,4.9,1
28,6,2,1,0,1,2.95,0
28,7,2,0,0,1,3.28,0
28,8,2,1,1,0,4.26,0
28,9,2,1,1,1,1.89,1
28,10,2,0,1,1,2.03,1
28,11,2,0,1,0,3.95,0
28,12,2,0,0,1,3.12,0
28,13,2,0,0,0,5.58,1
28,14,2,1,0,0,2.92,1
28,15,2,0,1,0,3.61,0
28,16,2,1,0,1,3.44,0
28,17,2,0,0,1,7.3,0
28,18,2,1,1,1,3.15,1
28,19,2,0,1,0,4.15,0
28,20,2,0,0,0,3.47,1
28,21,2,0,0,1,5.67,0
28,22,2,1,1,1,4.45,1
28,23,2,1,1,1,2.43,1
28,24,2,1,1,0,5.09,0
28,25,2,0,1,1,4.41,1
28,26,2,1,1,1,2.28,1
28,27,2,1,0,1,3.7,0
28,28,2,1,1,1,2.28,1
28,29,2,1,1,0,2.51,0
28,30,2,0,1,0,1.93,0
28,31,2,1,1,0,3.43,0
28,32,2,1,0,1,3.3,0
28,33,2,1,1,1,2.83,1
28,34,2,0,0,1,3.03,0
28,36,2,1,0,0,2.33,1
28,37,2,1,1,0,4.07,0
28,38,2,1,0,0,2.06,1
28,39,2,1,1,1,3,1
28,40,2,0,0,0,2.63,1
28,41,2,0,0,1,2.12,0
28,42,2,0,0,1,4.18,0
28,43,2,0,1,0,2.7,0
28,44,2,0,1,0,1.88,0
28,45,2,0,1,1,2.13,1
28,46,2,1,0,0,2.39,1
28,47,2,1,1,1,3.68,1
28,49,2,1,0,1,2.71,0
28,50,2,1,1,1,4.45,1
28,51,2,0,0,0,2.8,1
28,52,2,1,0,1,4.13,0
28,53,2,1,0,1,2.69,0
28,54,2,0,0,1,3.24,0
28,55,2,0,1,0,2.5,0
28,56,2,0,1,0,5.53,0
28,57,2,1,0,0,2.37,1
28,58,2,0,1,1,1.93,1
28,59,2,0,0,0,3.19,1
28,60,2,0,0,0,3.51,1
29,1,2,0,0,0,2.12,1
29,2,2,1,0,1,3.4,0
29,3,2,1,1,1,3.39,1
29,4,2,1,1,0,2.43,0
29,5,2,0,1,1,5.72,1
29,6,2,1,1,1,2.7,1
29,7,2,1,0,1,2.77,0
29,8,2,0,0,1,3,0
29,9,2,0,1,0,2.51,0
29,10,2,0,0,1,7.92,0
29,11,2,0,1,1,2,1
29,12,2,0,0,0,5.15,1
29,13,2,0,1,0,2.92,0
29,14,2,0,1,0,3.05,0
29,15,2,0,0,0,2.8,1
29,16,2,1,0,0,2.02,1
29,17,2,0,1,1,2.9,1
29,18,2,0,1,0,2.17,0
29,19,2,1,0,1,3.05,0
29,20,2,0,1,0,2.69,0
29,21,2,1,1,1,3.6,1
29,22,2,0,0,0,2.13,1
29,23,2,1,0,0,5.27,1
29,24,2,0,1,1,2.45,1
29,25,2,0,1,1,4.45,1
29,26,2,0,1,0,3.65,0
29,27,2,1,0,1,3.93,0
29,28,2,1,1,1,2.58,1
29,29,2,0,0,1,3.35,0
29,30,2,1,1,0,2.87,0
29,31,2,1,1,0,3.7,0
29,32,2,1,0,0,2.93,1
29,33,2,1,1,0,2.09,0
29,34,2,0,0,0,5.13,1
29,35,2,0,0,1,4,0
29,36,2,0,0,0,2.04,1
29,37,2,0,0,0,2.88,1
29,38,2,1,0,0,3.4,1
29,39,2,0,0,1,3.5,0
29,40,2,0,1,1,2.6,1
29,41,2,1,0,1,2.67,0
29,42,2,1,1,1,3.45,1
29,44,2,1,0,0,3.7,1
29,45,2,1,1,1,3.37,1
29,46,2,0,0,1,2.45,0
29,47,2,1,1,0,5.09,0
29,48,2,1,0,0,3.35,1
29,49,2,0,1,0,2.98,0
29,50,2,1,1,1,2.78,1
29,51,2,1,0,0,2.22,1
29,52,2,1,1,1,3.4,1
29,53,2,0,1,0,2.16,0
29,54,2,0,1,0,2.84,0
29,55,2,1,1,1,4.01,1
29,56,2,0,0,1,2.67,0
29,57,2,1,0,1,3.68,0
29,58,2,0,0,1,2.25,0
29,59,2,1,0,1,3.04,0
29,60,2,1,1,1,2.45,1
30,1,2,1,0,1,4.78,0
30,2,2,1,0,1,5.17,0
30,3,2,0,1,1,5.82,1
30,4,2,1,0,1,4.03,0
30,5,2,0,0,0,4.53,1
30,6,2,1,1,0,7.65,0
30,7,2,0,0,1,3.05,0
30,8,2,1,1,1,3.81,1
30,9,2,0,0,0,5.81,1
30,10,2,1,1,1,7.62,1
30,11,2,0,1,0,9.06,0
30,12,2,1,0,0,9.02,1
30,13,2,0,1,1,5.24,1
30,14,2,1,1,1,5.31,1
30,15,2,1,0,0,7.23,1
30,16,2,0,1,1,5.05,1
30,17,2,0,0,0,5.13,1
30,18,2,0,0,1,5.65,0
30,19,2,0,0,1,6.17,0
30,20,2,1,1,0,5.65,0
30,21,2,0,0,0,5.89,1
30,22,2,1,1,1,6.35,1
30,23,2,1,1,0,4.28,0
30,24,2,1,0,1,4.83,0
30,25,2,0,1,1,4.74,1
30,26,2,1,1,0,7.18,0
30,27,2,0,0,1,4.73,0
30,28,2,1,1,0,2.87,0
30,29,2,0,0,1,5.14,0
30,30,2,0,0,1,4.11,0
30,31,2,1,0,1,6.04,0
30,32,2,1,0,0,4.26,1
30,33,2,1,1,1,4,1
30,34,2,1,0,0,4.21,1
30,35,2,0,1,0,4.08,0
30,36,2,0,1,1,5.52,1
30,38,2,0,0,0,6.9,1
30,39,2,0,1,1,7.82,1
30,40,2,1,1,1,7.66,1
30,41,2,0,1,1,7.02,1
30,42,2,0,1,0,4.85,0
30,43,2,0,1,1,3.3,1
30,44,2,0,1,1,7.74,1
30,45,2,0,1,0,4.28,0
30,46,2,0,0,1,4.22,0
30,47,2,1,0,1,3.81,0
30,48,2,1,0,0,5.2,1
30,49,2,0,0,1,3.61,0
30,50,2,1,1,1,7,1
30,51,2,1,1,1,5.3,1
30,52,2,1,0,1,4.05,0
30,53,2,1,0,1,2.74,0
30,54,2,1,0,0,3.54,1
30,55,2,1,1,0,8.16,0
30,56,2,0,1,1,5.26,1
30,58,2,1,1,1,6.25,1
30,59,2,1,0,1,3.31,0
30,60,2,0,0,1,3.78,0
31,1,2,1,0,1,1.9,0
31,2,2,1,1,1,2.45,1
31,3,2,1,0,0,2.97,1
31,4,2,1,0,0,3.97,1
31,5,2,1,1,1,2.58,1
31,6,2,0,1,1,2.77,1
31,7,2,0,0,1,3.7,0
31,8,2,1,1,1,3.19,1
31,9,2,1,1,1,2.79,1
31,10,2,0,0,1,3.13,0
31,11,2,1,1,1,2.78,1
31,12,2,0,1,1,4.47,1
31,13,2,1,1,0,4,0
31,14,2,1,1,1,3.4,1
31,15,2,1,1,1,2.14,1
31,16,2,0,0,1,5.27,0
31,17,2,0,1,0,1.64,0
31,18,2,0,0,1,2.05,0
31,19,2,0,1,0,5.35,0
31,20,2,1,1,1,3.07,1
31,21,2,0,0,1,1.8,0
31,22,2,1,0,0,7.02,1
31,23,2,0,1,0,7.62,0
31,24,2,1,0,1,5.88,0
31,25,2,1,0,1,2.12,0
31,26,2,0,1,1,1.74,1
31,27,2,0,0,1,4.14,0
31,28,2,0,0,1,2.79,0
31,29,2,0,0,1,2.64,0
31,30,2,0,1,0,2.63,0
31,31,2,0,0,1,2.07,0
31,32,2,0,0,1,2.43,0
31,33,2,1,0,0,5.55,1
31,34,2,0,1,0,2.84,0
31,35,2,0,1,1,3.29,1
31,36,2,1,1,0,2.33,0
31,37,2,1,0,1,6.12,0
31,38,2,1,0,1,3.49,0
31,40,2,1,0,0,3.22,1
31,41,2,0,1,1,3.65,1
31,42,2,0,0,1,6.08,0
31,43,2,1,1,1,4.04,1
31,44,2,1,0,1,6.49,0
31,45,2,0,0,0,2.69,1
31,46,2,0,1,0,5.21,0
31,47,2,0,1,0,1.91,0
31,48,2,0,0,0,1.82,1
31,49,2,1,1,1,3.04,1
31,50,2,1,1,1,4.35,1
31,51,2,0,0,1,4.5,0
31,52,2,1,0,1,3.85,0
31,53,2,0,0,1,2.8,0
31,54,2,1,1,0,5.2,0
31,56,2,1,0,1,4.41,0
31,57,2,0,1,1,2.14,1
31,58,2,0,1,0,5.15,0
31,59,2,1,1,1,2.25,1
31,60,2,1,0,1,3.55,0
32,1,2,0,1,1,3.21,1
32,2,2,1,0,1,3.1,0
32,3,2,0,0,1,3.69,0
32,4,2,0,0,0,3.74,1
32,5,2,0,0,0,2.97,1
32,6,2,1,0,0,3.75,1
32,7,2,1,0,0,5.82,1
32,8,2,0,1,1,3,1
32,9,2,0,0,1,4.11,0
32,10,2,1,0,1,5.62,0
32,11,2,1,0,1,4.48,0
32,12,2,0,0,0,3.72,1
32,13,2,1,0,1,3.17,0
32,14,2,0,1,0,3.94,0
32,15,2,1,0,0,3.09,1
32,16,2,0,1,1,4.09,1
32,17,2,1,0,1,3.28,0
32,18,2,1,0,1,4.84,0
32,19,2,0,1,1,4.59,1
32,20,2,1,1,0,3.65,0
32,21,2,1,1,1,3.08,1
32,22,2,1,0,0,3.58,1
32,23,2,0,1,0,5.32,0
32,24,2,1,1,0,6.52,0
32,25,2,1,1,1,5.79,1
32,26,2,0,1,0,4.35,0
32,27,2,0,0,1,3.08,0
32,28,2,0,1,1,4.95,1
32,29,2,1,1,0,4.57,0
32,30,2,1,1,1,3.41,1
32,31,2,0,1,1,3.05,1
32,32,2,1,1,0,5.47,0
32,33,2,0,0,1,6.25,0
32,34,2,0,1,1,2.65,1
32,35,2,0,0,1,4.07,0
32,36,2,0,1,0,6.29,0
32,37,2,0,1,1,5.12,1
32,38,2,0,1,1,2.79,1
32,39,2,1,1,1,2.93,1
32,40,2,0,0,0,6.27,1
32,41,2,1,1,1,4.58,1
32,42,2,1,0,1,3.57,0
32,43,2,1,1,1,2.71,1
32,44,2,1,1,1,3.59,1
32,45,2,0,0,1,3.94,0
32,46,2,1,0,1,3.72,0
32,47,2,0,0,0,4.26,1
32,48,2,0,1,1,3.82,1
32,49,2,1,0,1,3.12,0
32,50,2,1,0,1,3.05,0
32,51,2,0,0,1,2.67,0
32,52,2,1,1,1,4.4,1
32,53,2,0,0,0,5.44,1
32,54,2,0,0,1,3.77,0
32,55,2,0,0,0,3.12,1
32,56,2,1,1,1,3.35,1
32,57,2,1,0,0,3.42,1
32,58,2,1,1,1,4.12,1
32,59,2,0,1,0,5.79,0
32,60,2,1,1,1,3.55,1
33,1,2,1,1,0,2.81,0
33,2,2,1,1,1,2.42,1
33,3,2,1,1,1,2.12,1
33,4,2,0,0,1,2.11,0
33,5,2,1,0,1,3.4,0
33,6,2,1,1,1,3.48,1
33,7,2,0,0,0,2.52,1
33,8,2,1,1,0,2.25,0
33,9,2,1,1,1,2.04,1
33,10,2,1,0,1,3.5,0
33,11,2,0,0,1,2.2,0
33,12,2,1,1,1,2.21,1
33,13,2,1,0,1,2.37,0
33,14,2,1,1,1,2.02,1
33,15,2,0,0,0,3.22,1
33,16,2,0,1,1,3.37,1
33,17,2,1,0,1,2.07,0
33,18,2,0,0,1,2.28,0
33,19,2,1,0,1,1.76,0
33,20,2,1,0,1,1.73,0
33,21,2,1,1,1,1.85,1
33,22,2,0,1,1,2.17,1
33,23,2,1,0,0,2.73,1
33,24,2,0,0,1,1.96,0
33,25,2,0,1,0,2.43,0
33,26,2,1,0,1,2.6,0
33,27,2,0,1,0,2.24,0
33,28,2,1,0,0,2.05,1
33,29,2,0,1,1,2.31,1
33,30,2,1,1,1,2.17,1
33,31,2,1,0,1,3.05,0
33,32,2,0,1,1,3.46,1
33,33,2,0,1,0,2.81,0
33,34,2,0,0,0,2.31,1
33,35,2,1,0,1,2.37,0
33,36,2,1,1,1,2.81,1
33,37,2,0,1,0,2.61,0
33,38,2,0,1,0,3.3,0
33,39,2,0,0,1,2.17,0
33,41,2,1,1,1,2.2,1
33,42,2,1,0,1,3.36,0
33,43,2,0,0,0,2.89,1
33,44,2,0,0,1,3.69,0
33,45,2,0,0,0,2.31,1
33,46,2,1,1,1,3.37,1
33,47,2,0,1,0,2.94,0
33,48,2,0,1,0,3.7,0
33,49,2,1,1,0,1.75,0
33,50,2,1,0,1,1.98,0
33,51,2,0,1,0,3.21,0
33,52,2,0,1,1,2.82,1
33,53,2,0,1,1,2.67,1
33,54,2,1,1,1,2.37,1
33,55,2,0,1,1,2.51,1
33,56,2,0,0,1,2.15,0
33,57,2,0,0,0,1.63,1
33,58,2,1,0,1,3.19,0
33,59,2,0,0,1,2.34,0
33,60,2,1,0,0,3.04,1
34,1,2,0,1,1,2.74,1
34,2,2,1,0,0,2.38,1
34,3,2,1,1,0,2.38,0
34,4,2,1,1,1,2.5,1
34,5,2,1,0,1,2.15,0
34,6,2,0,0,0,2.57,1
34,7,2,1,0,0,2.91,1
34,8,2,0,0,1,2.07,0
34,9,2,0,1,1,2.17,1
34,10,2,0,0,1,2.39,0
34,11,2,0,1,0,2.95,0
34,12,2,0,1,1,2.85,1
34,13,2,0,0,0,3.42,1
34,14,2,1,0,1,1.97,0
34,15,2,0,1,1,3.22,1
34,16,2,0,0,0,2.6,1
34,17,2,0,1,0,3.87,0
34,18,2,1,1,1,1.87,1
34,19,2,1,1,1,1.47,1
34,20,2,0,0,0,1.92,1
34,21,2,1,0,1,1.65,0
34,22,2,1,1,1,2.03,1
34,23,2,1,1,1,1.85,1
34,24,2,1,1,1,2.12,1
34,25,2,1,0,1,3.2,0
34,26,2,0,0,1,2.33,0
34,27,2,1,0,1,1.62,0
34,29,2,0,0,1,1.25,0
34,30,2,0,1,1,2.39,1
34,31,2,0,0,1,2.22,0
34,32,2,1,0,1,1.63,0
34,33,2,0,1,0,2.39,0
34,34,2,1,0,1,3.48,0
34,35,2,0,1,1,1.26,1
34,36,2,1,1,1,4.25,1
34,37,2,1,0,1,1.42,0
34,38,2,0,0,0,1.77,1
34,40,2,1,1,1,3.13,1
34,41,2,1,1,1,2.1,1
34,42,2,0,0,1,2.28,0
34,43,2,0,1,0,2.12,0
34,44,2,1,0,0,2.42,1
34,45,2,1,0,0,1.56,1
34,46,2,1,1,1,2.36,1
34,47,2,0,1,0,1.7,0
34,48,2,0,0,1,3.63,0
34,49,2,1,1,0,1.68,0
34,50,2,1,0,1,3.28,0
34,51,2,0,1,1,1.98,1
34,52,2,0,0,0,1.83,1
34,53,2,1,1,1,2.22,1
34,54,2,0,1,0,3.83,0
34,55,2,0,0,0,1.37,1
34,56,2,0,1,0,3.75,0
34,57,2,1,1,1,1.61,1
34,58,2,1,1,0,2.49,0
34,59,2,1,0,1,1.75,0
34,60,2,0,1,0,2.53,0
35,1,2,0,1,0,2.08,0
35,2,2,0,0,1,2.17,0
35,3,2,1,1,1,1.28,1
35,4,2,1,1,1,2.13,1
35,5,2,1,0,1,2.18,0
35,6,2,0,0,1,2.02,0
35,7,2,0,1,0,4.1,0
35,8,2,0,0,1,1.91,0
35,9,2,1,1,0,4.33,0
35,10,2,0,0,1,2.02,0
35,11,2,1,0,1,2.71,0
35,12,2,0,1,0,2.94,0
35,13,2,0,1,0,5.83,0
35,14,2,1,1,1,1.63,1
35,15,2,1,1,0,2.64,0
35,16,2,1,1,0,4.76,0
35,17,2,0,0,1,2.37,0
35,18,2,1,0,1,1.37,0
35,19,2,0,0,1,2.32,0
35,20,2,1,0,1,1.64,0
35,21,2,0,1,0,2.42,0
35,22,2,0,1,1,2.86,1
35,23,2,1,0,1,1.77,0
35,24,2,0,1,1,3.1,1
35,25,2,1,0,1,1.56,0
35,26,2,0,1,1,1.53,1
35,27,2,0,0,1,5.31,0
35,28,2,1,1,1,2.35,1
35,29,2,1,0,0,3.62,1
35,30,2,0,0,1,3.35,0
35,31,2,1,0,0,5.05,1
35,33,2,1,1,1,6.21,1
35,34,2,1,1,1,1.43,1
35,35,2,0,0,0,5.43,1
35,36,2,0,0,1,3.21,0
35,37,2,0,0,1,2.4,0
35,38,2,0,1,0,2.08,0
35,39,2,1,0,1,4.25,0
35,40,2,0,1,1,2.66,1
35,41,2,0,1,1,3.66,1
35,42,2,0,0,1,3.22,0
35,43,2,1,1,0,2.13,0
35,44,2,1,0,0,2.53,1
35,45,2,1,0,1,2.1,0
35,46,2,1,1,1,3.26,1
35,47,2,0,1,1,1.37,1
35,48,2,1,1,1,2.65,1
35,49,2,0,0,1,3.41,0
35,50,2,0,0,0,2.91,1
35,51,2,1,0,1,1.53,0
35,52,2,0,1,0,2.87,0
35,53,2,1,0,1,2,0
35,54,2,0,1,0,2.2,0
35,55,2,1,1,1,2.03,1
35,56,2,1,1,1,4.09,1
35,57,2,1,1,0,3.4,0
35,58,2,0,1,1,1.67,1
35,59,2,1,0,1,5.45,0
35,60,2,1,0,1,3.47,0
36,1,2,0,1,1,4.63,1
36,2,2,0,0,1,2.02,0
36,3,2,0,0,0,2.28,1
36,4,2,1,1,0,2.31,0
36,5,2,0,0,0,2.13,1
36,6,2,1,0,1,1.46,0
36,7,2,0,0,1,1.77,0
36,8,2,1,0,0,3.77,1
36,9,2,1,1,0,2.47,0
36,10,2,0,0,1,3.67,0
36,11,2,1,0,1,3.24,0
36,12,2,0,1,0,3.9,0
36,13,2,0,1,1,2.92,1
36,14,2,0,0,1,2.71,0
36,15,2,0,1,1,4.01,1
36,16,2,1,1,1,2.85,1
36,17,2,0,1,1,4.86,1
36,18,2,1,0,1,1.95,0
36,19,2,1,0,1,4.46,0
36,20,2,0,1,1,2.14,1
36,21,2,1,0,1,1.91,0
36,22,2,0,1,0,4.25,0
36,23,2,1,0,1,2.2,0
36,24,2,0,1,1,2.11,1
36,25,2,0,1,0,2.78,0
36,27,2,0,1,0,1.45,0
36,28,2,1,1,0,2.55,0
36,29,2,1,0,1,3.7,0
36,30,2,1,1,0,2.74,0
36,31,2,1,1,1,1.56,1
36,32,2,1,1,1,4.38,1
36,33,2,1,0,1,2.2,0
36,34,2,0,1,1,1.73,1
36,35,2,1,1,0,3.46,0
36,36,2,0,1,1,2.06,1
36,37,2,1,1,1,5.6,1
36,38,2,1,1,1,2.07,1
36,39,2,1,1,1,2.54,1
36,40,2,1,1,0,3.18,0
36,41,2,1,1,1,2.18,1
36,42,2,1,0,1,2.36,0
36,43,2,1,0,1,2.14,0
36,44,2,1,0,1,3.85,0
36,45,2,0,1,1,1.86,1
36,46,2,0,1,1,6.02,1
36,47,2,0,0,1,4.15,0
36,48,2,1,0,0,1.82,1
36,49,2,0,0,1,5.31,0
36,50,2,0,0,1,2.19,0
36,51,2,1,0,1,5.02,0
36,52,2,0,0,1,2.39,0
36,53,2,0,0,0,4.09,1
36,54,2,1,1,1,3.2,1
36,55,2,1,1,1,3.44,1
36,56,2,0,1,1,2.42,1
36,57,2,1,0,1,3.37,0
36,58,2,0,0,1,2.85,0
36,59,2,0,0,0,2.37,1
36,60,2,0,0,0,3.23,1
37,2,2,1,1,1,2.75,1
37,3,2,0,1,1,4,1
37,4,2,1,0,1,3.89,0
37,5,2,1,1,1,2.02,1
37,6,2,1,0,1,2.69,0
37,7,2,0,0,0,3.05,1
37,8,2,0,0,1,3.51,0
37,9,2,0,0,1,3.48,0
37,10,2,1,1,1,2.38,1
37,11,2,1,0,1,3.75,0
37,12,2,1,0,0,4.22,1
37,13,2,0,1,1,4.3,1
37,14,2,0,1,1,3.3,1
37,15,2,1,1,1,2.68,1
37,16,2,0,0,0,3.46,1
37,17,2,1,0,0,4.8,1
37,18,2,1,1,1,4.68,1
37,19,2,0,0,1,2.93,0
37,20,2,1,1,1,2.67,1
37,21,2,1,0,1,3.82,0
37,22,2,0,0,1,2.87,0
37,23,2,0,1,0,4.17,0
37,24,2,0,0,1,7.7,0
37,25,2,0,0,1,2.8,0
37,26,2,0,1,0,2.16,0
37,27,2,1,1,1,3.73,1
37,28,2,0,1,1,2.96,1
37,29,2,1,0,0,4.32,1
37,31,2,1,0,0,5.38,1
37,32,2,0,0,0,3.9,1
37,33,2,1,0,1,5.52,0
37,34,2,1,1,1,2.99,1
37,35,2,1,1,1,4.7,1
37,36,2,0,1,1,4.84,1
37,37,2,0,1,0,3.77,0
37,38,2,1,1,0,3.76,0
37,39,2,0,1,1,5.41,1
37,40,2,1,0,1,3.47,0
37,41,2,0,0,1,4.2,0
37,42,2,1,1,0,3.55,0
37,43,2,1,1,1,2.62,1
37,44,2,0,0,1,4.92,0
37,45,2,0,1,1,5.85,1
37,46,2,0,0,1,3.84,0
37,47,2,1,1,1,2.83,1
37,48,2,1,1,1,3.03,1
37,49,2,1,0,1,3.87,0
37,50,2,0,0,1,2.65,0
37,51,2,0,1,1,6.71,1
37,52,2,0,1,1,4.67,1
37,53,2,1,0,0,3.94,1
37,54,2,0,0,1,2.34,0
37,55,2,1,0,1,2.51,0
37,56,2,0,1,1,2.64,1
37,57,2,1,0,0,2.39,1
37,58,2,0,0,1,4.82,0
37,59,2,0,1,1,3.69,1
37,60,2,0,1,0,2.71,0
38,1,2,0,1,0,2.55,0
38,2,2,0,1,1,2.57,1
38,3,2,0,0,1,2.78,0
38,4,2,0,1,1,2.24,1
38,5,2,0,1,0,4,0
38,6,2,1,0,0,7.01,1
38,7,2,1,0,0,4.21,1
38,8,2,1,0,0,4.77,1
38,9,2,1,1,1,2.6,1
38,10,2,1,1,1,5.46,1
38,11,2,0,0,0,2.74,1
38,12,2,1,0,0,5.86,1
38,13,2,1,0,0,3.91,1
38,14,2,0,1,0,3.79,0
38,15,2,0,1,0,4.06,0
38,16,2,1,1,0,4.72,0
38,17,2,0,1,1,3.53,1
38,18,2,1,0,1,4.99,0
38,19,2,1,1,0,2.46,0
38,20,2,0,1,0,3.09,0
38,21,2,0,1,0,2.78,0
38,22,2,0,0,1,4.73,0
38,23,2,1,1,1,3.38,1
38,24,2,1,0,0,4.47,1
38,25,2,0,0,1,2.63,0
38,26,2,0,0,1,5.55,0
38,27,2,1,0,1,3.63,0
38,28,2,0,0,1,5.61,0
38,29,2,1,1,0,6.59,0
38,30,2,0,1,1,3.51,1
38,31,2,1,1,1,3.22,1
38,32,2,0,0,0,4.24,1
38,33,2,0,1,0,1.91,0
38,34,2,1,1,1,2.73,1
38,35,2,0,1,1,2.15,1
38,36,2,1,1,0,1.91,0
38,37,2,1,1,0,3.8,0
38,38,2,0,0,1,2.68,0
38,39,2,1,0,1,1.97,0
38,40,2,0,1,1,7.82,1
38,41,2,0,0,0,5.85,1
38,43,2,1,0,1,3.45,0
38,44,2,0,0,0,2.72,1
38,45,2,1,0,0,4.09,1
38,46,2,1,1,0,4.92,0
38,47,2,1,0,0,1.89,1
38,48,2,0,0,0,5.46,1
38,49,2,0,0,0,5.23,1
38,50,2,0,1,1,5.58,1
38,51,2,0,0,0,2.87,1
38,52,2,0,0,1,4.84,0
38,53,2,1,1,0,2.39,0
38,54,2,1,1,1,3.93,1
38,55,2,1,1,1,5.05,1
38,57,2,1,1,1,8.74,1
38,58,2,1,0,1,3.97,0
38,59,2,0,1,0,4.47,0
38,60,2,1,0,1,5.18,0
39,1,2,0,1,1,2.27,1
39,2,2,1,1,1,1.53,1
39,3,2,0,0,0,2.6,1
39,4,2,1,0,1,2.05,0
39,5,2,0,0,1,3.07,0
39,6,2,1,1,1,2.47,1
39,7,2,0,1,1,2.35,1
39,8,2,1,1,0,2.98,0
39,9,2,0,0,1,3.36,0
39,10,2,1,0,0,3.46,1
39,11,2,1,0,1,4.52,0
39,12,2,1,1,0,3.12,0
39,13,2,1,1,1,3.74,1
39,14,2,1,0,1,2.92,0
39,15,2,0,1,0,4.48,0
39,16,2,0,0,1,3.18,0
39,17,2,0,0,1,4.13,0
39,18,2,0,0,1,2.93,0
39,19,2,1,0,1,4.4,0
39,20,2,1,0,1,2.52,0
39,21,2,1,1,1,6.38,1
39,22,2,0,0,1,3.24,0
39,23,2,1,0,1,4.33,0
39,24,2,1,0,0,4.71,1
39,25,2,0,1,0,5.17,0
39,26,2,0,1,1,5.47,1
39,27,2,0,1,0,2.98,0
39,28,2,1,0,1,3.16,0
39,29,2,0,0,0,4.75,1
39,30,2,1,0,1,3.17,0
39,31,2,0,0,0,4.85,1
39,32,2,1,1,0,2.75,0
39,33,2,1,0,1,2.77,0
39,34,2,1,1,1,3.52,1
39,35,2,1,1,0,5.8,0
39,36,2,0,1,0,3.82,0
39,37,2,0,1,1,5.26,1
39,38,2,0,1,0,3.93,0
39,39,2,1,1,1,6.43,1
39,40,2,1,1,0,6.28,0
39,41,2,1,1,1,2.88,1
39,42,2,0,1,0,3.71,0
39,43,2,0,1,1,5.19,1
39,44,2,0,0,1,2.86,0
39,45,2,1,0,1,3.53,0
39,47,2,1,1,1,4.38,1
39,48,2,1,1,1,4.57,1
39,49,2,1,0,1,2.43,0
39,50,2,1,1,0,2.78,0
39,51,2,1,0,1,4.77,0
39,52,2,0,0,1,2.91,0
39,53,2,0,1,0,3.69,0
39,54,2,0,0,1,4.91,0
39,55,2,1,0,0,4.33,1
39,56,2,0,0,1,3.12,0
39,57,2,0,0,1,3.19,0
39,58,2,0,1,1,4.45,1
39,59,2,0,1,1,4.4,1
39,60,2,0,1,0,2.75,0
40,1,2,1,1,1,3.43,1
40,2,2,1,0,1,2.44,0
40,3,2,0,1,1,4.33,1
40,4,2,0,0,1,3.7,0
40,5,2,0,1,1,3.98,1
40,6,2,0,0,0,5.5,1
40,7,2,1,0,1,3.06,0
40,8,2,1,0,1,2.73,0
40,9,2,0,1,1,5.53,1
40,10,2,0,1,0,4.65,0
40,11,2,0,0,1,4.17,0
40,12,2,0,0,1,4.57,0
40,13,2,1,0,1,3.3,0
40,14,2,0,0,1,3.3,0
40,15,2,1,0,1,3.27,0
40,16,2,0,0,1,4.39,0
40,17,2,0,0,0,4.23,1
40,18,2,1,0,1,5.24,0
40,19,2,0,1,0,6.8,0
40,20,2,0,1,1,3.33,1
40,21,2,1,0,1,3.77,0
40,22,2,1,1,0,5.59,0
40,23,2,1,1,1,5.47,1
40,24,2,0,1,1,5.5,1
40,25,2,1,1,1,3.8,1
40,26,2,1,1,0,2.93,0
40,27,2,0,1,1,5.6,1
40,28,2,0,1,1,3.37,1
40,29,2,1,1,1,3.28,1
40,30,2,1,1,1,3.1,1
40,31,2,0,1,0,5.17,0
40,32,2,0,0,1,6.99,0
40,33,2,0,1,1,4.09,1
40,34,2,1,1,1,2.32,1
40,35,2,1,1,0,2.11,0
40,36,2,0,1,0,4.89,0
40,37,2,1,0,1,4.2,0
40,38,2,0,0,1,6.45,0
40,39,2,1,0,0,4.38,1
40,40,2,0,1,1,5.72,1
40,41,2,0,0,0,3.74,1
40,42,2,0,1,0,6.57,0
40,43,2,1,1,1,3.19,1
40,44,2,0,0,0,4.03,1
40,45,2,1,1,0,4.39,0
40,46,2,1,1,1,3.97,1
40,47,2,1,0,1,2.19,0
40,48,2,1,0,1,5.53,0
40,49,2,1,1,1,6.23,1
40,50,2,0,0,1,7.48,0
40,51,2,0,1,1,4.34,1
40,52,2,1,1,0,4.3,0
40,53,2,0,0,0,5.85,1
40,54,2,0,0,1,4.2,0
40,55,2,0,0,0,2.77,1
40,56,2,1,1,0,6.07,0
40,57,2,1,0,0,2.12,1
40,58,2,1,0,1,6.93,0
