id,trial,session,stim_type,factual_truth,resp,rt,correct,condition
25,19,1,0,1,0,4,0,1
25,20,1,1,1,1,1.25,1,2
25,21,1,1,1,1,1.69,1,2
25,22,1,0,1,1,3.19,1,1
25,23,1,0,0,1,2.44,0,3
25,24,1,1,1,1,2.29,1,2
25,25,1,1,1,1,1.98,1,2
25,26,1,0,0,1,5.47,0,3
25,27,1,0,1,1,2.74,1,1
25,28,1,1,0,1,1.86,0,4
25,29,1,0,0,1,2.5,0,3
25,30,1,1,1,1,2.1,1,2
25,31,1,0,0,1,3.07,0,3
25,32,1,1,0,1,1.8,0,4
25,33,1,0,1,0,2.83,0,1
25,34,1,1,0,1,1.71,0,4
25,35,1,0,0,1,3.13,0,3
25,36,1,0,1,1,2.4,1,1
25,37,1,1,0,1,1.84,0,4
25,38,1,0,0,1,3.2,0,3
25,39,1,0,0,1,3.12,0,3
25,40,1,0,1,0,2.8,0,1
25,41,1,0,0,1,2.03,0,3
25,42,1,0,1,1,2.27,1,1
25,43,1,0,1,1,2.32,1,1
25,44,1,0,1,0,3.55,0,1
25,45,1,1,0,1,1.68,0,4
25,46,1,0,0,1,4.23,0,3
25,47,1,0,1,1,2.8,1,1
25,48,1,1,1,1,2.71,1,2
25,49,1,0,1,1,3.42,1,1
25,50,1,1,1,1,3.4,1,2
25,51,1,1,0,0,6.56,1,4
25,52,1,1,1,1,2.26,1,2
25,53,1,0,1,0,4.52,0,1
25,54,1,1,0,1,2.25,0,4
25,55,1,0,0,1,4.67,0,3
25,56,1,1,1,1,1.47,1,2
25,57,1,0,1,1,2.31,1,1
25,58,1,0,0,1,3.24,0,3
25,59,1,1,0,1,2.03,0,4
25,60,1,1,1,1,2.37,1,2
26,1,1,0,0,0,5.04,1,3
26,2,1,0,0,1,5.1,0,3
26,3,1,1,1,1,3.12,1,2
26,4,1,0,0,0,3.08,1,3
26,5,1,0,0,0,3.89,1,3
26,6,1,0,1,1,3.24,1,1
26,7,1,0,1,1,3.07,1,1
26,8,1,1,1,1,2.32,1,2
26,9,1,1,1,1,6.42,1,2
26,10,1,1,1,1,4.98,1,2
26,11,1,1,0,0,6.57,1,4
26,12,1,1,1,1,6.3,1,2
26,13,1,1,0,0,3.03,1,4
26,14,1,0,0,0,2.83,1,3
26,15,1,0,1,1,3.02,1,1
26,16,1,0,1,1,4.08,1,1
26,17,1,1,0,1,3.96,0,4
26,18,1,0,0,1,2.7,0,3
26,19,1,0,0,1,4.9,0,3
26,20,1,1,1,1,6.32,1,2
26,21,1,0,1,1,4.51,1,1
26,22,1,1,0,0,4.8,1,4
26,23,1,0,0,1,3.8,0,3
26,24,1,0,1,1,2.85,1,1
26,25,1,0,0,1,2.5,0,3
26,26,1,0,1,0,3.92,0,1
26,27,1,1,0,1,5.8,0,4
26,28,1,1,0,1,3.13,0,4
26,29,1,1,1,0,4.12,0,2
26,30,1,1,1,0,4.27,0,2
26,31,1,1,0,1,2.11,0,4
26,32,1,0,0,1,4.48,0,3
26,33,1,1,1,1,3.65,1,2
26,34,1,0,1,0,3.84,0,1
26,35,1,0,1,0,4.18,0,1
26,36,1,0,0,0,3.65,1,3
26,37,1,1,1,1,2.66,1,2
26,38,1,1,1,1,4.6,1,2
26,39,1,0,0,0,4.63,1,3
26,40,1,0,1,1,3.76,1,1
26,41,1,0,0,0,3.27,1,3
26,43,1,0,0,1,3.5,0,3
26,44,1,1,0,1,1.99,0,4
26,45,1,1,0,1,5.88,0,4
26,46,1,1,0,1,3.73,0,4
26,47,1,1,1,1,4.39,1,2
26,48,1,1,0,1,3.95,0,4
26,49,1,0,1,1,5.16,1,1
26,50,1,0,1,0,5,0,1
26,51,1,1,1,0,3.47,0,2
26,52,1,0,0,0,3.7,1,3
26,53,1,0,1,0,3.42,0,1
26,55,1,1,0,1,6.02,0,4
26,56,1,1,1,0,4.07,0,2
26,57,1,0,1,1,3.01,1,1
26,58,1,1,0,1,2.4,0,4
26,59,1,1,0,1,2.26,0,4
26,60,1,1,0,1,6.11,0,4
27,1,1,0,0,1,4.82,0,3
27,2,1,1,1,0,3.56,0,2
27,3,1,0,1,1,3.61,1,1
27,4,1,0,0,1,3.83,0,3
27,5,1,0,0,0,4.64,1,3
27,6,1,1,1,0,2.85,0,2
27,7,1,0,1,1,3.15,1,1
27,8,1,1,0,1,3.99,0,4
27,9,1,1,0,0,2.32,1,4
27,10,1,1,0,1,5,0,4
27,12,1,0,0,1,5.81,0,3
27,13,1,0,0,1,5.8,0,3
27,14,1,0,0,1,2.66,0,3
27,15,1,1,1,1,4.01,1,2
27,16,1,1,0,1,5.14,0,4
27,17,1,1,1,1,2.98,1,2
27,18,1,0,1,1,3.25,1,1
27,19,1,1,0,0,3.62,1,4
27,20,1,1,1,1,4.27,1,2
27,22,1,1,0,1,3.4,0,4
27,23,1,1,1,0,2.12,0,2
27,24,1,1,0,0,7.37,1,4
27,25,1,1,1,0,4.64,0,2
27,26,1,0,0,1,3.58,0,3
27,27,1,0,0,1,5.35,0,3
27,28,1,1,1,1,6.55,1,2
27,29,1,0,0,1,5.4,0,3
27,30,1,0,1,1,3.52,1,1
27,31,1,0,1,0,3.71,0,1
27,32,1,1,1,1,3.78,1,2
27,33,1,0,1,0,5.57,0,1
27,34,1,0,0,1,3.19,0,3
27,35,1,0,0,0,4.29,1,3
27,36,1,0,0,0,4.53,1,3
27,37,1,1,0,1,3.45,0,4
27,38,1,0,1,1,5.02,1,1
27,39,1,1,1,0,3.87,0,2
27,40,1,0,0,1,3.52,0,3
27,41,1,0,1,1,4.41,1,1
27,42,1,1,1,0,2.98,0,2
27,43,1,1,1,0,2.57,0,2
27,44,1,0,1,0,4.43,0,1
27,45,1,0,1,1,4.96,1,1
27,46,1,0,1,1,2.73,1,1
27,47,1,0,1,1,6.92,1,1
27,48,1,1,1,1,4.69,1,2
27,49,1,0,0,1,2.5,0,3
27,50,1,0,1,1,4.95,1,1
27,51,1,1,0,1,2.2,0,4
27,52,1,1,0,1,5.38,0,4
27,53,1,0,1,0,4.18,0,1
27,54,1,1,0,1,4.87,0,4
27,55,1,1,1,1,2.86,1,2
27,56,1,0,0,1,6.67,0,3
27,57,1,0,1,0,3.53,0,1
27,58,1,1,0,0,5.52,1,4
27,59,1,1,1,0,2.68,0,2
27,60,1,1,0,1,2.55,0,4
28,1,1,0,0,1,4.42,0,3
28,2,1,1,1,1,4.12,1,2
28,3,1,0,0,1,3.62,0,3
28,4,1,0,0,0,4.25,1,3
28,5,1,0,1,0,3.47,0,1
28,6,1,0,1,0,6.94,0,1
28,7,1,0,0,1,5.01,0,3
28,8,1,0,1,0,3.02,0,1
28,9,1,0,1,1,3.05,1,1
28,10,1,1,1,1,2.76,1,2
28,11,1,1,1,0,2.13,0,2
28,12,1,0,1,0,7.12,0,1
28,13,1,0,1,0,6.1,0,1
28,14,1,1,0,0,4.83,1,4
28,15,1,0,0,0,6.68,1,3
28,16,1,1,1,1,2.69,1,2
28,17,1,0,0,1,4.46,0,3
28,18,1,0,1,0,4.05,0,1
28,19,1,0,0,1,4.97,0,3
28,20,1,1,0,1,3.59,0,4
28,21,1,0,1,0,5.14,0,1
28,22,1,0,1,0,5.64,0,1
28,23,1,1,0,1,2.28,0,4
28,24,1,1,0,1,3.38,0,4
28,25,1,1,0,0,8.27,1,4
28,26,1,0,0,0,2.97,1,3
28,27,1,1,0,1,3.39,0,4
28,28,1,1,1,1,4.6,1,2
28,29,1,1,1,1,3.85,1,2
28,30,1,1,1,1,5.22,1,2
28,31,1,0,1,1,3.6,1,1
28,32,1,1,1,1,5.12,1,2
28,33,1,0,0,0,5.23,1,3
28,34,1,1,1,1,3.35,1,2
28,35,1,1,0,1,5.27,0,4
28,36,1,0,0,0,5.59,1,3
28,37,1,1,0,1,2.5,0,4
28,38,1,1,1,1,2.75,1,2
28,39,1,1,0,1,5.91,0,4
28,40,1,0,0,1,5.02,0,3
28,41,1,0,1,0,4.77,0,1
28,42,1,1,0,0,4.52,1,4
28,43,1,0,0,0,6.53,1,3
28,44,1,0,1,0,6.3,0,1
28,45,1,0,1,0,4.58,0,1
28,46,1,0,0,0,4.43,1,3
28,47,1,1,0,1,4.75,0,4
28,48,1,1,1,1,4.89,1,2
28,49,1,1,0,1,2.5,0,4
28,50,1,1,1,0,4.67,0,2
28,51,1,1,0,0,4.95,1,4
28,52,1,0,1,0,4.84,0,1
28,53,1,0,0,1,7.36,0,3
28,54,1,1,0,1,2.88,0,4
28,55,1,0,0,1,4.02,0,3
28,56,1,1,1,1,3.45,1,2
28,57,1,1,1,1,3.12,1,2
28,58,1,1,1,1,3.77,1,2
28,59,1,0,1,1,2.45,1,1
28,60,1,1,0,1,3.67,0,4
29,1,1,1,0,1,4.11,0,4
29,2,1,1,0,1,7.8,0,4
29,3,1,0,0,0,5.72,1,3
29,4,1,0,1,1,2.56,1,1
29,5,1,1,0,0,8.34,1,4
29,6,1,1,1,0,2.55,0,2
29,7,1,0,1,1,4.62,1,1
29,8,1,1,1,0,2.96,0,2
29,9,1,1,1,1,3.55,1,2
29,10,1,1,0,1,6.86,0,4
29,11,1,0,1,1,3.22,1,1
29,12,1,0,1,1,4.95,1,1
29,13,1,0,1,1,4.41,1,1
29,14,1,1,0,1,3.02,0,4
29,15,1,0,0,1,4.43,0,3
29,16,1,1,1,1,3.36,1,2
29,17,1,1,0,0,4.12,1,4
29,18,1,0,0,0,4.37,1,3
29,19,1,0,0,1,2.85,0,3
29,20,1,0,1,0,2.84,0,1
29,21,1,0,0,0,2.21,1,3
29,22,1,0,1,0,3.47,0,1
29,23,1,1,1,0,3.65,0,2
29,24,1,1,1,1,2.65,1,2
29,25,1,1,0,1,2.84,0,4
29,26,1,1,0,0,4.79,1,4
29,27,1,1,0,1,5.06,0,4
29,28,1,1,1,0,3.73,0,2
29,29,1,1,1,0,4.93,0,2
29,30,1,1,1,1,3.26,1,2
29,31,1,1,0,1,3.15,0,4
29,32,1,1,1,1,7.51,1,2
29,33,1,0,0,1,3.12,0,3
29,35,1,0,1,1,2.72,1,1
29,36,1,0,0,0,5.22,1,3
29,37,1,0,1,1,5.55,1,1
29,38,1,1,1,0,5.1,0,2
29,39,1,0,1,1,3.35,1,1
29,40,1,0,0,1,4,0,3
29,41,1,0,1,0,3.67,0,1
29,42,1,0,0,0,3.97,1,3
29,43,1,0,0,1,6.01,0,3
29,44,1,0,1,0,3.94,0,1
29,45,1,0,1,0,3.58,0,1
29,46,1,1,1,1,2.89,1,2
29,47,1,0,1,1,5.92,1,1
29,48,1,0,0,1,3.07,0,3
29,49,1,1,1,0,6.39,0,2
29,50,1,0,0,1,7.68,0,3
29,51,1,1,0,0,5.77,1,4
29,53,1,0,1,0,2.96,0,1
29,54,1,1,1,0,2.48,0,2
29,55,1,1,0,1,2.75,0,4
29,56,1,1,1,1,2.4,1,2
29,57,1,0,0,0,4.82,1,3
29,58,1,1,0,1,3.1,0,4
29,59,1,0,0,1,2.98,0,3
29,60,1,1,0,1,3.45,0,4
30,1,1,0,1,1,2.8,1,1
30,2,1,0,1,0,3.92,0,1
30,3,1,1,1,1,2.98,1,2
30,4,1,1,1,1,2.37,1,2
30,5,1,0,0,1,2.67,0,3
30,6,1,1,1,1,2.5,1,2
30,7,1,0,1,0,4.74,0,1
30,8,1,0,0,1,1.77,0,3
30,9,1,0,1,1,3.75,1,1
30,10,1,0,1,1,4.19,1,1
30,11,1,0,0,0,3.39,1,3
30,12,1,1,0,1,1.85,0,4
30,13,1,1,1,1,2.12,1,2
30,15,1,1,1,0,3.23,0,2
30,16,1,1,0,1,2.47,0,4
30,17,1,0,0,1,3.75,0,3
30,18,1,1,0,1,1.94,0,4
30,19,1,1,1,0,2.83,0,2
30,20,1,1,1,1,2.02,1,2
30,21,1,0,0,1,2.91,0,3
30,22,1,0,0,1,1.91,0,3
30,23,1,1,1,1,2.45,1,2
30,24,1,1,1,1,2.15,1,2
30,25,1,0,0,1,2.1,0,3
30,26,1,0,1,1,3.14,1,1
30,27,1,0,0,1,2.17,0,3
30,28,1,1,0,1,2.12,0,4
30,29,1,0,0,0,2.65,1,3
30,30,1,1,0,1,2.07,0,4
30,31,1,1,0,1,1.93,0,4
30,32,1,0,0,1,2.15,0,3
30,33,1,0,0,1,4.48,0,3
30,34,1,0,0,1,3.19,0,3
30,35,1,1,0,1,2.16,0,4
30,36,1,0,1,0,2.6,0,1
30,37,1,1,1,1,2.45,1,2
30,38,1,1,1,1,1.95,1,2
30,39,1,1,0,1,2.52,0,4
30,40,1,1,1,1,3.27,1,2
30,41,1,1,1,1,1.94,1,2
30,42,1,0,1,1,1.84,1,1
30,43,1,1,1,1,1.71,1,2
30,44,1,1,0,1,3.98,0,4
30,45,1,0,1,1,2.29,1,1
30,46,1,1,0,1,2.34,0,4
30,47,1,1,0,1,2.71,0,4
30,48,1,1,1,1,1.77,1,2
30,49,1,0,1,1,4.3,1,1
30,50,1,1,0,0,5.3,1,4
30,51,1,0,0,0,2.38,1,3
30,52,1,0,1,0,4.08,0,1
30,53,1,0,1,1,4.32,1,1
30,54,1,1,0,1,2.38,0,4
30,55,1,0,1,0,3.68,0,1
30,56,1,0,1,1,2.55,1,1
30,57,1,1,0,1,2.16,0,4
30,58,1,0,0,1,2.44,0,3
30,59,1,0,0,0,2.43,1,3
30,60,1,0,1,0,3.38,0,1
31,1,1,0,0,0,1.82,1,3
31,2,1,1,1,0,2.82,0,2
31,3,1,0,1,0,1.87,0,1
31,4,1,0,0,0,2.78,1,3
31,5,1,0,0,0,2.25,1,3
31,6,1,0,1,0,2.08,0,1
31,7,1,0,0,0,1.9,1,3
31,9,1,0,1,1,2.66,1,1
31,10,1,1,1,1,2.05,1,2
31,11,1,0,1,0,1.6,0,1
31,12,1,1,0,1,2.41,0,4
31,13,1,0,1,0,1.53,0,1
31,14,1,0,1,0,2.94,0,1
31,15,1,1,1,1,2.46,1,2
31,16,1,1,0,1,2.05,0,4
31,17,1,1,0,1,3.15,0,4
31,18,1,1,0,1,2.61,0,4
31,19,1,0,0,1,2.47,0,3
31,21,1,1,1,1,2.98,1,2
31,22,1,1,1,1,3.46,1,2
31,23,1,1,0,1,3.4,0,4
31,24,1,1,0,1,3.02,0,4
31,25,1,1,0,1,5.23,0,4
31,26,1,1,0,1,3.48,0,4
31,27,1,0,0,0,3.72,1,3
31,28,1,1,0,0,6.03,1,4
31,29,1,0,1,1,4.38,1,1
31,30,1,0,1,1,8.03,1,1
31,31,1,0,1,0,5.03,0,1
31,32,1,0,0,0,1.83,1,3
31,33,1,0,0,1,1.87,0,3
31,34,1,1,1,1,4.27,1,2
31,35,1,0,1,0,4.01,0,1
31,36,1,0,0,0,2.82,1,3
31,37,1,1,1,1,3.01,1,2
31,38,1,1,0,1,3.18,0,4
31,39,1,1,1,0,3.45,0,2
31,40,1,0,0,1,3.78,0,3
31,41,1,1,1,0,5.46,0,2
31,42,1,0,0,1,1.7,0,3
31,43,1,0,1,1,2.29,1,1
31,44,1,1,1,1,2.91,1,2
31,45,1,0,0,1,1.89,0,3
31,46,1,1,0,0,2.9,1,4
31,47,1,1,1,1,2.25,1,2
31,48,1,0,1,0,4.83,0,1
31,49,1,0,1,0,2.62,0,1
31,50,1,1,0,0,7.96,1,4
31,52,1,0,0,1,1.75,0,3
31,53,1,0,0,0,1.47,1,3
31,55,1,0,1,1,1.97,1,1
31,56,1,1,1,1,4.5,1,2
31,57,1,1,1,1,4.33,1,2
31,58,1,1,1,0,3.38,0,2
31,59,1,1,1,0,3.33,0,2
31,60,1,0,0,1,3.23,0,3
32,1,1,0,0,0,5.2,1,3
32,2,1,1,0,0,3.09,1,4
32,3,1,0,1,1,3.7,1,1
32,4,1,1,0,1,3.34,0,4
32,5,1,0,0,1,4.32,0,3
32,6,1,0,1,1,5.17,1,1
32,7,1,0,1,1,3.78,1,1
32,8,1,1,1,0,6.17,0,2
32,9,1,0,1,1,6.05,1,1
32,10,1,1,1,0,4.13,0,2
32,11,1,0,0,1,4.05,0,3
32,12,1,1,1,0,4.76,0,2
32,13,1,1,1,1,6.67,1,2
32,14,1,0,0,0,2.78,1,3
32,15,1,0,1,0,5.3,0,1
32,16,1,1,0,1,7.2,0,4
32,17,1,0,1,1,4.1,1,1
32,18,1,0,1,0,3.98,0,1
32,19,1,1,1,1,4.54,1,2
32,20,1,1,1,1,3.82,1,2
32,21,1,0,1,0,3.52,0,1
32,22,1,0,0,0,5.96,1,3
32,23,1,1,0,1,5.04,0,4
32,24,1,1,0,1,4.16,0,4
32,25,1,0,1,1,5.14,1,1
32,26,1,1,1,0,4.38,0,2
32,27,1,0,0,0,3.62,1,3
32,28,1,0,1,0,3.25,0,1
32,29,1,0,0,1,5.65,0,3
32,30,1,1,0,1,4.22,0,4
32,31,1,1,0,0,6.12,1,4
32,32,1,1,1,1,3,1,2
32,33,1,0,1,0,5.46,0,1
32,34,1,1,0,1,4.95,0,4
32,35,1,1,1,1,4.73,1,2
32,36,1,0,0,0,3.43,1,3
32,37,1,0,1,1,2.97,1,1
32,38,1,1,0,1,3.22,0,4
32,40,1,0,0,0,3.78,1,3
32,41,1,0,0,1,5.3,0,3
32,42,1,1,1,1,4.19,1,2
32,43,1,0,1,0,7,0,1
32,44,1,0,0,0,5.82,1,3
32,45,1,1,1,0,3.87,0,2
32,46,1,1,1,0,5.19,0,2
32,47,1,1,0,1,3.48,0,4
32,48,1,0,1,1,3.32,1,1
32,49,1,1,1,0,4.8,0,2
32,50,1,1,1,1,5.4,1,2
32,51,1,0,0,1,3.12,0,3
32,52,1,0,1,0,5.07,0,1
32,54,1,1,1,1,3.27,1,2
32,55,1,0,0,0,4.03,1,3
32,56,1,0,0,0,3.34,1,3
32,57,1,1,0,1,7.26,0,4
32,58,1,1,0,1,3.93,0,4
32,59,1,1,0,1,6.72,0,4
32,60,1,1,0,1,2.75,0,4
33,1,1,1,0,1,2.58,0,4
33,2,1,1,1,1,2.28,1,2
33,3,1,0,1,0,3.29,0,1
33,4,1,1,0,1,3.24,0,4
33,5,1,0,0,0,3.55,1,3
33,6,1,0,0,1,4.09,0,3
33,7,1,1,0,1,3.94,0,4
33,8,1,0,0,0,2.57,1,3
33,9,1,0,0,0,2.34,1,3
33,10,1,0,1,0,3.71,0,1
33,11,1,0,1,0,2.74,0,1
33,12,1,1,1,1,1.62,1,2
33,13,1,0,0,1,3.02,0,3
33,14,1,0,0,1,2.07,0,3
33,15,1,1,0,1,3.02,0,4
33,16,1,1,0,1,2.5,0,4
33,17,1,0,0,1,3.89,0,3
33,19,1,1,1,0,3.27,0,2
33,20,1,0,1,1,2.07,1,1
33,21,1,1,1,0,3.65,0,2
33,22,1,1,0,1,2.81,0,4
33,23,1,1,1,1,2.06,1,2
33,24,1,1,0,0,2.3,1,4
33,25,1,1,1,1,3.07,1,2
33,26,1,0,1,1,3.45,1,1
33,27,1,1,1,1,3.27,1,2
33,28,1,0,0,1,2.49,0,3
33,29,1,1,1,1,2.7,1,2
33,30,1,0,1,1,2.95,1,1
33,31,1,0,1,1,3.43,1,1
33,32,1,0,1,1,4.73,1,1
33,33,1,0,0,0,2.93,1,3
33,34,1,1,0,1,3.18,0,4
33,35,1,1,1,1,3.6,1,2
33,36,1,0,0,1,3.47,0,3
33,37,1,1,1,1,2.24,1,2
33,38,1,0,0,0,2.25,1,3
33,39,1,0,1,0,3.5,0,1
33,40,1,0,1,0,4.12,0,1
33,41,1,1,1,1,3.27,1,2
33,42,1,1,0,1,3.55,0,4
33,43,1,0,1,0,2.77,0,1
33,44,1,1,0,1,3.01,0,4
33,45,1,1,0,0,3.59,1,4
33,46,1,1,0,1,3.5,0,4
33,47,1,0,1,0,2.86,0,1
33,48,1,1,0,0,2.97,1,4
33,49,1,0,0,1,2.83,0,3
33,50,1,0,1,0,3.45,0,1
33,51,1,0,0,0,3.02,1,3
33,52,1,1,0,1,2.49,0,4
33,53,1,1,0,1,2.3,0,4
33,54,1,0,1,1,2.63,1,1
33,55,1,0,0,0,2.69,1,3
33,56,1,1,1,1,2.67,1,2
33,57,1,1,1,1,3.55,1,2
33,58,1,1,1,0,2.45,0,2
33,59,1,0,1,1,2.43,1,1
33,60,1,0,0,0,3.23,1,3
34,1,1,0,0,0,4.13,1,3
34,2,1,0,1,1,2.59,1,1
34,3,1,1,0,1,2.69,0,4
34,4,1,1,1,1,3.3,1,2
34,5,1,0,0,0,3.01,1,3
34,6,1,0,1,1,3.26,1,1
34,7,1,1,1,1,2.3,1,2
34,8,1,1,0,1,2.22,0,4
34,9,1,0,1,0,3,0,1
34,10,1,1,0,1,2.27,0,4
34,12,1,0,1,0,3.7,0,1
34,13,1,1,1,1,3.7,1,2
34,14,1,1,1,1,3.23,1,2
34,15,1,0,1,0,3.42,0,1
34,16,1,1,0,1,2.02,0,4
34,17,1,0,0,0,3.7,1,3
34,18,1,1,1,1,1.67,1,2
34,19,1,0,0,0,4.52,1,3
34,20,1,1,0,1,2.84,0,4
34,21,1,1,0,1,2.35,0,4
34,22,1,1,0,0,3.27,1,4
34,23,1,1,1,1,1.87,1,2
34,24,1,1,1,0,1.69,0,2
34,25,1,1,1,1,1.6,1,2
34,26,1,1,1,1,2.15,1,2
34,27,1,1,0,1,2.56,0,4
34,28,1,1,0,1,4.05,0,4
34,29,1,0,0,1,3.15,0,3
34,30,1,0,0,0,2.3,1,3
34,31,1,0,0,1,2.46,0,3
34,32,1,0,1,0,3.03,0,1
34,33,1,1,0,1,1.74,0,4
34,34,1,1,1,1,1.43,1,2
34,35,1,0,0,0,2.66,1,3
34,36,1,0,1,0,2.57,0,1
34,37,1,0,0,1,2.71,0,3
34,38,1,0,1,1,1.92,1,1
34,39,1,1,1,1,2.61,1,2
34,40,1,0,0,0,3.29,1,3
34,41,1,1,1,0,1.77,0,2
34,42,1,1,1,0,2.92,0,2
34,43,1,0,0,0,2.72,1,3
34,44,1,0,1,0,2.74,0,1
34,45,1,1,0,0,3.34,1,4
34,46,1,0,1,0,2.84,0,1
34,47,1,1,1,0,2.63,0,2
34,48,1,1,1,0,3.46,0,2
34,50,1,0,0,1,3.12,0,3
34,51,1,1,0,1,2.62,0,4
34,52,1,0,1,0,1.58,0,1
34,53,1,0,1,0,1.94,0,1
34,54,1,1,0,1,1.68,0,4
34,55,1,0,1,0,3.39,0,1
34,56,1,0,1,0,3.14,0,1
34,57,1,1,0,1,4.82,0,4
34,58,1,0,0,1,3.34,0,3
34,59,1,0,0,1,2.67,0,3
35,1,1,1,1,1,1.26,1,2
35,2,1,1,1,1,2.82,1,2
35,3,1,1,0,0,2.42,1,4
35,4,1,0,0,1,2.37,0,3
35,5,1,1,1,1,1.32,1,2
35,6,1,1,1,0,3.14,0,2
35,7,1,1,1,0,2.49,0,2
35,8,1,0,1,1,1.78,1,1
35,9,1,0,1,1,4.75,1,1
35,10,1,0,0,1,4.23,0,3
35,11,1,1,0,0,2.52,1,4
35,12,1,1,0,1,2.65,0,4
35,13,1,0,0,1,3.62,0,3
35,14,1,1,0,0,2.47,1,4
35,15,1,1,0,1,1.32,0,4
35,16,1,1,1,1,1.7,1,2
35,17,1,1,0,0,2.62,1,4
35,18,1,0,0,1,2.19,0,3
35,19,1,1,0,0,3.31,1,4
35,20,1,0,1,0,2.06,0,1
35,21,1,0,0,1,4.33,0,3
35,22,1,0,0,1,3.08,0,3
35,23,1,0,0,1,2.51,0,3
35,24,1,0,1,0,3.61,0,1
35,25,1,1,0,0,2.96,1,4
35,26,1,0,0,0,1.63,1,3
35,27,1,0,1,1,2.33,1,1
35,28,1,1,0,1,1.35,0,4
35,29,1,0,1,0,2.7,0,1
35,30,1,1,0,1,4.66,0,4
35,31,1,0,0,0,1.92,1,3
35,32,1,1,1,1,2.82,1,2
35,33,1,0,0,1,2.48,0,3
35,34,1,0,1,1,2.37,1,1
35,35,1,1,1,1,1.32,1,2
35,36,1,1,0,1,1.7,0,4
35,37,1,0,0,1,2.4,0,3
35,38,1,0,1,1,2.38,1,1
35,39,1,1,1,1,3.05,1,2
35,40,1,1,1,0,1.8,0,2
35,41,1,1,1,1,4.12,1,2
35,42,1,0,1,1,2.23,1,1
35,43,1,0,0,1,3.87,0,3
35,44,1,0,1,0,1.98,0,1
35,45,1,1,1,1,3.04,1,2
35,46,1,0,1,0,3.15,0,1
35,47,1,0,1,0,4.53,0,1
35,48,1,1,1,1,1.89,1,2
35,49,1,0,0,1,2.27,0,3
35,50,1,0,0,1,3.93,0,3
35,51,1,0,1,0,4.4,0,1
35,52,1,1,0,1,3.59,0,4
35,53,1,0,1,1,3.84,1,1
35,54,1,0,1,1,2.35,1,1
35,55,1,1,0,1,1.49,0,4
35,56,1,1,0,0,1.89,1,4
35,57,1,1,1,0,1.34,0,2
35,58,1,1,0,1,2.9,0,4
35,60,1,0,0,0,4.11,1,3
36,1,1,0,1,0,2.28,0,1
36,2,1,0,0,1,6.32,0,3
36,3,1,0,0,1,2.29,0,3
36,4,1,1,0,0,3.16,1,4
36,5,1,0,1,1,2.38,1,1
36,6,1,1,1,1,1.69,1,2
36,7,1,0,1,0,3.3,0,1
36,8,1,0,0,1,3.47,0,3
36,9,1,1,1,1,2.57,1,2
36,10,1,0,0,0,3.95,1,3
36,11,1,0,0,1,2.44,0,3
36,12,1,0,1,1,2.75,1,1
36,13,1,1,1,1,1.88,1,2
36,14,1,0,1,0,5.09,0,1
36,15,1,0,0,1,2.99,0,3
36,16,1,1,1,1,4.25,1,2
36,17,1,0,1,1,1.98,1,1
36,18,1,1,1,1,2.07,1,2
36,19,1,1,0,1,2.77,0,4
36,20,1,1,1,1,3.35,1,2
36,21,1,0,1,1,2.82,1,1
36,22,1,0,1,1,3.21,1,1
36,23,1,1,1,0,1.92,0,2
36,24,1,1,0,0,1.82,1,4
36,25,1,0,0,1,2.85,0,3
36,26,1,0,0,0,3.73,1,3
36,27,1,1,0,1,2.24,0,4
36,28,1,0,1,0,3.18,0,1
36,29,1,1,1,1,2.68,1,2
36,30,1,1,0,1,2.38,0,4
36,31,1,1,0,0,3.59,1,4
36,32,1,0,1,0,2.39,0,1
36,33,1,1,1,1,4.71,1,2
36,34,1,1,0,1,2.5,0,4
36,35,1,0,0,1,3.5,0,3
36,36,1,0,0,0,3.33,1,3
36,37,1,1,1,1,2.22,1,2
36,38,1,1,0,0,4,1,4
36,39,1,1,1,1,2.86,1,2
36,40,1,1,0,1,2.39,0,4
36,41,1,1,0,1,2.94,0,4
36,42,1,1,0,0,3.8,1,4
36,43,1,0,1,1,4.08,1,1
36,44,1,0,0,1,2.96,0,3
36,45,1,1,0,1,3.37,0,4
36,46,1,0,1,1,3.79,1,1
36,47,1,1,1,1,3.1,1,2
36,48,1,1,0,0,3.02,1,4
36,50,1,0,1,1,3.54,1,1
36,51,1,1,1,1,3.3,1,2
36,52,1,0,0,0,2.44,1,3
36,53,1,1,1,1,2.7,1,2
36,54,1,1,0,1,2.07,0,4
36,55,1,0,0,1,3.11,0,3
36,56,1,0,1,0,4.15,0,1
36,57,1,0,1,0,2.58,0,1
36,58,1,1,0,1,2.76,0,4
36,59,1,1,1,1,4.96,1,2
37,1,1,0,0,1,5.45,0,3
37,2,1,0,1,1,7.12,1,1
37,3,1,0,1,1,4.58,1,1
37,4,1,1,0,1,3.68,0,4
37,5,1,0,0,0,3.46,1,3
37,6,1,0,1,0,3.85,0,1
37,7,1,0,1,1,5.12,1,1
37,8,1,1,1,0,3.97,0,2
37,9,1,0,0,0,6.7,1,3
37,10,1,0,1,0,5.09,0,1
37,11,1,1,1,1,2.63,1,2
37,12,1,1,0,1,4.7,0,4
37,13,1,0,0,1,5.58,0,3
37,14,1,1,0,1,7.1,0,4
37,15,1,1,1,0,6.4,0,2
37,16,1,1,0,0,4.74,1,4
37,17,1,1,1,1,3.38,1,2
